4520,Svinninge,55.7186989532,11.477937986
6470,Sydals,54.9008656182,9.9577944949
2860,Søborg,55.7380354624,12.4969925515
9300,Sæby,57.3097460869,10.501073155
5985,Søby Ærø,54.93182513,10.2674146552
4920,Søllested,54.8036459005,11.2782602906
7280,Sønder Felding,55.9410559513,8.784144085
7260,Sønder Omme,55.8423998129,8.8967414544
6092,Sønder Stenderup,55.4581257078,9.6222924656
6400,Sønderborg,54.9218501824,9.7739132326
5471,Søndersø,55.4912805423,10.201030669
7550,Sørvad,56.2605142409,8.6562934471
4733,Tappernøje,55.1777705947,11.9746692314
6880,Tarm,55.888009317,8.5147011291
9575,Terndrup,56.8114602011,10.0571972374
8653,Them,56.0900254461,9.550056396
7700,Thisted,56.9728959691,8.6266822175
8881,Thorsø,56.3044546117,9.7857467934
7680,Thyborøn,56.6987248965,8.2118425672
3080,Tikøb,56.0291667438,12.4465310736
8381,Tilst,56.1857532973,10.1077715869
6980,Tim,56.1976738712,8.2885341419
6360,Tinglev,54.9319296612,9.2423305052
6862,Tistrup,55.7167580824,8.6125474702
3220,Tisvildeleje,56.0579548285,12.0915157286
6731,Tjæreborg,55.4657374358,8.5840907397
6520,Toftlund,55.1794809424,9.0368628411
5690,Tommerup,55.3237332027,10.2038442405
4891,Toreby Lolland,54.7597708399,11.7776376408
4943,Torrig Lolland,54.905796251,11.322388049
5953,Tranekær,55.0600867892,10.8771115678
8570,Trustrup,56.3568110522,10.7576063851
4682,Tureby,55.3756173487,12.0820666696
4340,Tølløse,55.6116023976,11.7253633273
6270,Tønder,54.9444529932,8.8693948485
7160,Tørring,55.8589148282,9.5037281917
9830,Tårs,57.3799923556,10.1320477511
2630,Taastrup,55.6496763534,12.2913238302
4350,Ugerløse,55.5879384009,11.6486784417
7171,Uldum,55.843953472,9.5910259592
6990,Ulfborg,56.2909537313,8.2138970356
5540,Ullerslev,55.3584496939,10.6640975016
8860,Ulstrup,56.3883693626,9.7938635634
9430,Vadum,57.129761997,9.8631100687
2500,Valby,55.6614422132,12.4996413871
2625,Vallensbæk,55.6472372265,12.3621229511
2665,Vallensbæk Strand,55.621916302,12.3875115384
6580,Vamdrup,55.4234075884,9.3063176483
7184,Vandel,55.7141944676,9.2122453414
2720,Vanløse,55.6895514366,12.4867312167
6800,Varde,55.6357881117,8.5045080917
2950,Vedbæk,55.8465950059,12.5452431795
5474,Veflinge,55.4682955758,10.1525714299
3210,Vejby,56.0804466291,12.1435645108
6600,Vejen,55.4799774323,9.1399969569
6853,Vejers Strand,55.6247717332,8.1315502978
7100,Vejle,55.7065481186,9.5253326664
5882,Vejstrup,55.1089212249,10.7095671016
3670,Veksø Sjælland,55.7539721281,12.2322285752
7570,Vemb,56.3547462308,8.3309986652
4241,Vemmelev,55.3613170874,11.2571424167
7742,Vesløs,57.0220115584,8.9724847334
9380,Vestbjerg,57.131685837,9.9634597866
5762,Vester Skerninge,55.0723631842,10.4588604846
4953,Vesterborg,54.8650070441,11.2963078776
7770,Vestervig,56.7717127614,8.2830237018
8800,Viborg,56.4451768592,9.3908082506
8260,Viby Jylland,56.1284396844,10.1438525376
4130,Viby Sjælland,55.5481738735,12.0224500496
6920,Videbæk,56.0758326601,8.6579931213
4560,Vig St.,55.8585165142,11.5573030496
7480,Vildbjerg,56.1880128619,8.7685716231
7980,Vils,56.7585753085,8.7268860154
7830,Vinderup,56.4740023608,8.7924023378
4390,Vipperød,55.6672035725,11.7437604271
2830,Virum,55.7915927113,12.4707149886
5492,Vissenbjerg,55.3875084029,10.1365058286
6052,Viuf,55.5931044518,9.4928268751
9310,Vodskov,57.1004244264,10.0663395728
6500,Vojens,55.2425155355,9.2994664814
7173,Vonge,55.8625873869,9.4188815126
6623,Vorbasse,55.635840804,9.0793437541
4760,Vordingborg,55.018646874,11.9146406085
9760,Vrå,57.3579371289,9.9493069796
4873,Væggerløse,54.6826902102,11.949585589
3500,Værløse,55.7771313608,12.3697230603
5970,Ærøskøbing,54.8770203684,10.3891847319
6870,Ølgod,55.8015239027,8.6197950849
3310,Ølsted,55.9123947093,12.0609829145
3650,Ølstykke,55.783631348,12.1606590725
5853,Ørbæk,55.2642091474,10.660504302
6973,Ørnhøj,56.1973575384,8.5662354789
8950,Ørsted,56.5301350851,10.33328934
8586,Ørum Djurs,56.4450536443,10.6596901088
8752,Østbirk,55.9699553841,9.7511941778
7990,Øster-Assels,56.7025254416,8.7216674006
4894,Øster Ulslev,54.6961209048,11.6063596584
3751,Østermarie,55.1386377622,15.0186809666
9750,østervrå,57.3395011358,10.2580993864
6200,Aabenraa,55.0317762444,9.4418165793
9440,Aabybro,57.1445099469,9.7406399957
8230,Åbyhøj,56.152883487,10.1591325541
3720,Aakirkeby,55.0527699149,14.92633356
9000,Aalborg,57.0388759232,9.91422052
9982,Ålbæk,57.5999460426,10.3989311246
9620,Aalestrup,56.6896282899,9.4937148065
3140,Ålsgårde,56.0774622236,12.5289059223
8000,Århus,56.1530461129,10.2006686569
6818,Årre,55.563869785,8.6704283948
9600,Aars,56.8061159371,9.4970700693
5792,Årslev,55.3009124159,10.438754802
5560,Aarup,55.3776195883,10.0480440375
